id,accident_risk
587911,0.28775817
587912,0.7056782
587913,0.556448
587914,0.3903168
587915,0.33963025
587916,0.5698013
587917,0.41428417
587918,0.806888
587919,0.28545663
587920,0.54211164
587921,0.49144924
587922,0.23774727
587923,0.31925339
587924,0.13135204
587925,0.36726183
587926,0.35150024
587927,0.21458991
587928,0.16095406
587929,0.18534774
587930,0.18961012
587931,0.32353744
587932,0.57349455
587933,0.17827179
587934,0.2549672
587935,0.12704737
587936,0.054244727
587937,0.14645061
587938,0.50136054
587939,0.3116929
587940,0.32060325
587941,0.16931322
587942,0.38514602
587943,0.22434115
587944,0.26571906
587945,0.5480751
587946,0.35148594
587947,0.31348538
587948,0.33775696
587949,0.35392052
587950,0.44560006
587951,0.34851742
587952,0.061306
587953,0.24963394
587954,0.2777964
587955,0.44703117
587956,0.12942544
587957,0.3917441
587958,0.12525848
587959,0.30823162
587960,0.28930694
587961,0.26726082
587962,0.1628372
587963,0.33010408
587964,0.38478163
587965,0.5049324
587966,0.16361272
587967,0.3955851
587968,0.6114454
587969,0.48044652
587970,0.19945718
587971,0.1245829
587972,0.64000034
587973,0.14764105
587974,0.4978444
587975,0.4781521
587976,0.13587524
587977,0.6817498
587978,0.3041582
587979,0.56254363
587980,0.3707331
587981,0.27498737
587982,0.3614317
587983,0.4803438
587984,0.62736315
587985,0.44629171
587986,0.35397077
587987,0.4937742
587988,0.78099585
587989,0.39495096
587990,0.050213635
587991,0.58346593
587992,0.52876216
587993,0.47691122
587994,0.6087071
587995,0.37206107
587996,0.4856656
587997,0.20039423
587998,0.3606657
587999,0.1516409
588000,0.33625382
588001,0.1731538
588002,0.2861516
588003,0.39558005
588004,0.3339595
588005,0.18747114
588006,0.32774878
588007,0.34303012
588008,0.64660364
588009,0.187785
588010,0.70935726
588011,0.42091483
588012,0.10667862
588013,0.24228898
588014,0.76209396
588015,0.77826846
588016,0.2515077
588017,0.3173403
588018,0.12876745
588019,0.44249427
588020,0.17791113
588021,0.47552484
588022,0.25600854
588023,0.23255926
588024,0.3206765
588025,0.44950402
588026,0.38638023
588027,0.22069381
588028,0.62360287
588029,0.28586665
588030,0.5395967
588031,0.40762064
588032,0.2608442
588033,0.33167621
588034,0.27942348
588035,0.5290494
588036,0.07492149
588037,0.4544884
588038,0.24006036
588039,0.2328211
588040,0.13340074
588041,0.50188464
588042,0.2932155
588043,0.2733066
588044,0.1740353
588045,0.35432118
588046,0.68565726
588047,0.39403355
588048,0.43713567
588049,0.7379906
588050,0.1893836
588051,0.26535037
588052,0.5747515
588053,0.4714155
588054,0.34348708
588055,0.7319422
588056,0.23992424
588057,0.11382678
588058,0.49602026
588059,0.2895332
588060,0.34981036
588061,0.42685246
588062,0.36420703
588063,0.2025553
588064,0.49482498
588065,0.41198647
588066,0.17503351
588067,0.3783374
588068,0.3607981
588069,0.48791358
588070,0.15235934
588071,0.5652978
588072,0.523465
588073,0.20275289
588074,0.55973995
588075,0.36613414
588076,0.3121783
588077,0.20298456
588078,0.70947266
588079,0.40870038
588080,0.35034218
588081,0.13068525
588082,0.34697816
588083,0.312475
588084,0.16812818
588085,0.0477193
588086,0.55464804
588087,0.33481616
588088,0.42205888
588089,0.25128087
588090,0.2919473
588091,0.44430718
588092,0.8520125
588093,0.8444028
588094,0.0880681
588095,0.27360642
588096,0.38556623
588097,0.4991247
588098,0.3412613
588099,0.62773955
588100,0.47397166
588101,0.44253474
588102,0.48432434
588103,0.15161641
588104,0.43402532
588105,0.15477115
588106,0.34896326
588107,0.48012638
588108,0.456191
588109,0.4300819
588110,0.25779969
588111,0.27702633
588112,0.37632048
588113,0.3575729
588114,0.3757837
588115,0.30262658
588116,0.16496378
588117,0.5163649
588118,0.17513596
588119,0.29379815
588120,0.34433207
588121,0.45997483
588122,0.3662263
588123,0.53517956
588124,0.63046247
588125,0.47154152
588126,0.27226913
588127,0.16432363
588128,0.5089748
588129,0.37197462
588130,0.3600472
588131,0.18745261
588132,0.3652774
588133,0.27348202
588134,0.366602
588135,0.37377182
588136,0.13724855
588137,0.30805004
588138,0.6906198
588139,0.32127517
588140,0.3085281
588141,0.3119607
588142,0.22252479
588143,0.75337136
588144,0.36002946
588145,0.2343549
588146,0.4174072
588147,0.8125385
588148,0.3192035
588149,0.23911995
588150,0.6219944
588151,0.3855332
588152,0.3980622
588153,0.29357708
588154,0.2842857
588155,0.371986
588156,0.33701733
588157,0.625702
588158,0.12991518
588159,0.5710636
588160,0.18771999
588161,0.55725175
588162,0.36246544
588163,0.11879337
588164,0.14194767
588165,0.33042178
588166,0.3919138
588167,0.30565265
588168,0.22288832
588169,0.34556514
588170,0.38663802
588171,0.3443452
588172,0.26532328
588173,0.2956321
588174,0.48710874
588175,0.1983466
588176,0.31095052
588177,0.2906143
588178,0.21393295
588179,0.5414734
588180,0.3099947
588181,0.2664231
588182,0.4520857
588183,0.03642866
588184,0.58374506
588185,0.7110112
588186,0.53603315
588187,0.38121948
588188,0.21176296
588189,0.17168981
588190,0.658387
588191,0.47586262
588192,0.35515115
588193,0.15615232
588194,0.2927396
588195,0.19664079
588196,0.17081441
588197,0.42086244
588198,0.37461245
588199,0.35678384
588200,0.4860988
588201,0.22117005
588202,0.045563787
588203,0.37629566
588204,0.26461998
588205,0.61865926
588206,0.12160601
588207,0.12946759
588208,0.36214098
588209,0.63568175
588210,0.23906872
588211,0.7270639
588212,0.4743368
588213,0.3282237
588214,0.18644606
588215,0.47866604
588216,0.3864414
588217,0.23296908
588218,0.44673976
588219,0.5023496
588220,0.3714011
588221,0.17370984
588222,0.5692798
588223,0.37839997
588224,0.2801762
588225,0.35004145
588226,0.35622126
588227,0.46032777
588228,0.34509495
588229,0.18586224
588230,0.34290686
588231,0.40000215
588232,0.3150959
588233,0.2021359
588234,0.23761058
588235,0.4280714
588236,0.39393586
588237,0.6417886
588238,0.66194904
588239,0.4326675
588240,0.47246462
588241,0.33969483
588242,0.35668024
588243,0.1281969
588244,0.29682127
588245,0.52709657
588246,0.5543862
588247,0.24554437
588248,0.44791526
588249,0.20990026
588250,0.3254404
588251,0.37674782
588252,0.27707148
588253,0.56869495
588254,0.24011903
588255,0.18249442
588256,0.3489892
588257,0.3807996
588258,0.44854352
588259,0.3297501
588260,0.5630905
588261,0.4658078
588262,0.485279
588263,0.32771775
588264,0.31536135
588265,0.43755972
588266,0.41505438
588267,0.309287
588268,0.36488354
588269,0.31607264
588270,0.1091498
588271,0.69622254
588272,0.49826533
588273,0.5516683
588274,0.30891386
588275,0.29659837
588276,0.39729822
588277,0.3423711
588278,0.2333134
588279,0.22133388
588280,0.27438885
588281,0.30971023
588282,0.4868974
588283,0.49571264
588284,0.46487787
588285,0.41619524
588286,0.62705886
588287,0.36889452
588288,0.46367633
588289,0.1798749
588290,0.50512826
588291,0.12257612
588292,0.4411712
588293,0.7296986
588294,0.5118235
588295,0.07180026
588296,0.474428
588297,0.62806165
588298,0.39576346
588299,0.3462528
588300,0.41728753
588301,0.39068362
588302,0.30604523
588303,0.4967837
588304,0.19085301
588305,0.46492803
588306,0.43083328
588307,0.33913276
588308,0.37874243
588309,0.4730103
588310,0.17012836
588311,0.3827559
588312,0.28910264
588313,0.7709546
588314,0.32408518
588315,0.2674451
588316,0.68645555
588317,0.7085899
588318,0.33254355
588319,0.27852678
588320,0.45038167
588321,0.12742051
588322,0.4865139
588323,0.20251456
588324,0.115104884
588325,0.23811452
588326,0.47425961
588327,0.28041875
588328,0.65468526
588329,0.46840993
588330,0.41305852
588331,0.36746463
588332,0.2255966
588333,0.051100552
588334,0.73250914
588335,0.52477074
588336,0.3789962
588337,0.3745735
588338,0.33067238
588339,0.46701318
588340,0.68598294
588341,0.2647234
588342,0.3798003
588343,0.4345316
588344,0.56091017
588345,0.040807962
588346,0.27782857
588347,0.4926717
588348,0.15776096
588349,0.2487857
588350,0.32678667
588351,0.30974558
588352,0.25156528
588353,0.76825434
588354,0.36220244
588355,0.19925044
588356,0.15326208
588357,0.2211716
588358,0.45155472
588359,0.1297922
588360,0.45242244
588361,0.12844634
588362,0.28738418
588363,0.54651093
588364,0.2743929
588365,0.16522785
588366,0.655965
588367,0.115164846
588368,0.31122774
588369,0.35137427
588370,0.26861173
588371,0.55529296
588372,0.25558838
588373,0.47758067
588374,0.31653607
588375,0.2802233
588376,0.26725486
588377,0.60406864
588378,0.20565556
588379,0.3397259
588380,0.09084812
588381,0.44517955
588382,0.08059454
588383,0.5278582
588384,0.15845792
588385,0.33745772
588386,0.3757252
588387,0.28769857
588388,0.5029664
588389,0.37497205
588390,0.50099057
588391,0.47220856
588392,0.504064
588393,0.30969462
588394,0.5524028
588395,0.35364977
588396,0.38525268
588397,0.38212767
588398,0.1913024
588399,0.27846444
588400,0.23505613
588401,0.28196523
588402,0.1984631
588403,0.5518591
588404,0.28496802
588405,0.20167951
588406,0.06019029
588407,0.30977163
588408,0.02912864
588409,0.2264459
588410,0.3412808
588411,0.2383582
588412,0.11197437
588413,0.67347956
588414,0.18174171
588415,0.27810913
588416,0.1876586
588417,0.6039974
588418,0.3112878
588419,0.15127273
588420,0.4729377
588421,0.20136462
588422,0.38541538
588423,0.6238453
588424,0.16941823
588425,0.19511028
588426,0.5540496
588427,0.27285686
588428,0.45506293
588429,0.33662343
588430,0.19747065
588431,0.08023912
588432,0.3141718
588433,0.32282394
588434,0.3280704
588435,0.54857457
588436,0.35097364
588437,0.73620284
588438,0.2409969
588439,0.3830959
588440,0.35916984
588441,0.09040749
588442,0.4147651
588443,0.44243187
588444,0.25098857
588445,0.1837204
588446,0.42913198
588447,0.45462787
588448,0.20414251
588449,0.36256385
588450,0.4476955
588451,0.5419586
588452,0.33450446
588453,0.18103652
588454,0.57720894
588455,0.47795266
588456,0.20915072
588457,0.21695967
588458,0.29646382
588459,0.114654675
588460,0.6412159
588461,0.12887713
588462,0.36684597
588463,0.18464069
588464,0.17071031
588465,0.16499025
588466,0.62248206
588467,0.4190695
588468,0.4559167
588469,0.55984795
588470,0.4136569
588471,0.2939907
588472,0.36671072
588473,0.08204007
588474,0.19998743
588475,0.30086172
588476,0.47999883
588477,0.37740767
588478,0.32142255
588479,0.18661608
588480,0.17665814
588481,0.31688362
588482,0.33002314
588483,0.31416625
588484,0.26461542
588485,0.18023849
588486,0.20526001
588487,0.47944704
588488,0.4092782
588489,0.40881273
588490,0.33014113
588491,0.4681294
588492,0.61264503
588493,0.2587993
588494,0.33900964
588495,0.062167674
588496,0.31665906
588497,0.30268133
588498,0.21899803
588499,0.55216336
588500,0.33997327
588501,0.36926728
588502,0.3506576
588503,0.34147805
588504,0.3712821
588505,0.36559033
588506,0.73183626
588507,0.3493658
588508,0.36342952
588509,0.49259308
588510,0.3395055
588511,0.24300402
588512,0.2933611
588513,0.34707204
588514,0.4738562
588515,0.33781582
588516,0.29908043
588517,0.30321234
588518,0.8092725
588519,0.26190993
588520,0.58056796
588521,0.30191353
588522,0.31999165
588523,0.22461063
588524,0.12500796
588525,0.27080536
588526,0.16723406
588527,0.37057224
588528,0.22948559
588529,0.4742926
588530,0.14990945
588531,0.54397833
588532,0.30737907
588533,0.2173322
588534,0.11048579
588535,0.65456444
588536,0.20087196
588537,0.076649815
588538,0.612833
588539,0.21976362
588540,0.44889718
588541,0.20369951
588542,0.35028872
588543,0.056883216
588544,0.3798068
588545,0.4808849
588546,0.06612703
588547,0.10771541
588548,0.32020018
588549,0.2612753
588550,0.42313308
588551,0.26841536
588552,0.49005693
588553,0.66025484
588554,0.22860536
588555,0.33704433
588556,0.15887305
588557,0.22764462
588558,0.39489278
588559,0.12583494
588560,0.31697285
588561,0.41845402
588562,0.3091139
588563,0.43227476
588564,0.4035576
588565,0.66518205
588566,0.27669483
588567,0.5736804
588568,0.842385
588569,0.22622895
588570,0.4421046
588571,0.5407209
588572,0.42598113
588573,0.3007556
588574,0.44237837
588575,0.32002056
588576,0.34999943
588577,0.27339143
588578,0.50233614
588579,0.14069656
588580,0.31384566
588581,0.76429516
588582,0.2850912
588583,0.25749683
588584,0.32104772
588585,0.6013117
588586,0.35983086
588587,0.18603763
588588,0.18091793
588589,0.27861336
588590,0.2897877
588591,0.4821713
588592,0.34509063
588593,0.42079744
588594,0.7033248
588595,0.15958646
588596,0.054348618
588597,0.4455547
588598,0.3259353
588599,0.36128217
588600,0.18016747
588601,0.23918214
588602,0.3644026
588603,0.5973147
588604,0.19384445
588605,0.2354238
588606,0.52375555
588607,0.04605919
588608,0.28015032
588609,0.3523355
588610,0.37375364
588611,0.05277139
588612,0.3529939
588613,0.46375942
588614,0.42013872
588615,0.48053956
588616,0.36763674
588617,0.29645604
588618,0.62897545
588619,0.49919227
588620,0.369767
588621,0.40481552
588622,0.065344036
588623,0.47161666
588624,0.33892357
588625,0.22205725
588626,0.38690275
588627,0.56942177
588628,0.6462524
588629,0.40875605
588630,0.38392892
588631,0.5729357
588632,0.26573107
588633,0.68487793
588634,0.23500851
588635,0.2828381
588636,0.24749464
588637,0.30464342
588638,0.20440055
588639,0.49718207
588640,0.54856586
588641,0.48707938
588642,0.34279755
588643,0.19001937
588644,0.43324977
588645,0.32996178
588646,0.28039396
588647,0.35512933
588648,0.17958519
588649,0.0496971
588650,0.15901013
588651,0.23090175
588652,0.27720913
588653,0.4366828
588654,0.76963645
588655,0.24142951
588656,0.4789986
588657,0.7041916
588658,0.23044145
588659,0.27605116
588660,0.3441653
588661,0.2026845
588662,0.43166596
588663,0.39620084
588664,0.23535451
588665,0.37114164
588666,0.22222847
588667,0.42019364
588668,0.0737648
588669,0.4213111
588670,0.36774012
588671,0.47460428
588672,0.55680436
588673,0.30060747
588674,0.46395385
588675,0.41375962
588676,0.29410097
588677,0.46982732
588678,0.5825261
588679,0.3898753
588680,0.7734072
588681,0.19164306
588682,0.46900845
588683,0.16303304
588684,0.36939198
588685,0.3731716
588686,0.083539546
588687,0.13117595
588688,0.35203847
588689,0.038065374
588690,0.59477955
588691,0.18489847
588692,0.41684315
588693,0.57804835
588694,0.2850491
588695,0.34997863
588696,0.3799369
588697,0.2918951
588698,0.2063025
588699,0.31456706
588700,0.1267499
588701,0.21882682
588702,0.33615315
588703,0.21981153
588704,0.19908643
588705,0.24317417
588706,0.29243878
588707,0.14144717
588708,0.31304386
588709,0.7300124
588710,0.4105809
588711,0.34827015
588712,0.35785657
588713,0.41833767
588714,0.5252352
588715,0.7080959
588716,0.6492169
588717,0.47981888
588718,0.7963352
588719,0.17036209
588720,0.29824996
588721,0.47128153
588722,0.31154987
588723,0.4270484
588724,0.51105237
588725,0.6582955
588726,0.5278572
588727,0.27629375
588728,0.1248934
588729,0.18700404
588730,0.2908509
588731,0.3204012
588732,0.21116076
588733,0.27663517
588734,0.4640531
588735,0.56825763
588736,0.5461627
588737,0.47361764
588738,0.44818515
588739,0.31269386
588740,0.041468948
588741,0.1579488
588742,0.8223968
588743,0.3744156
588744,0.47234005
588745,0.37002093
588746,0.16348399
588747,0.6091683
588748,0.20880195
588749,0.25924456
588750,0.2871558
588751,0.4832108
588752,0.59460676
588753,0.4897012
588754,0.23713085
588755,0.6255038
588756,0.21377401
588757,0.49693048
588758,0.54468393
588759,0.3998479
588760,0.768299
588761,0.21089357
588762,0.12504244
588763,0.4655269
588764,0.5259241
588765,0.13572888
588766,0.61947894
588767,0.564414
588768,0.25346783
588769,0.28123152
588770,0.24467619
588771,0.21960488
588772,0.1365448
588773,0.5006609
588774,0.18527381
588775,0.35067153
588776,0.32592607
588777,0.23549771
588778,0.2527017
588779,0.25151545
588780,0.628049
588781,0.15294652
588782,0.43380103
588783,0.10924408
588784,0.49990654
588785,0.47179267
588786,0.2958903
588787,0.3538045
588788,0.044713795
588789,0.53124046
588790,0.84732515
588791,0.41591907
588792,0.46967018
588793,0.805514
588794,0.4348412
588795,0.26519352
588796,0.30570108
588797,0.6195778
588798,0.35611442
588799,0.5930707
588800,0.32129276
588801,0.37050942
588802,0.3537355
588803,0.2976119
588804,0.42832747
588805,0.19286935
588806,0.18894933
588807,0.22524987
588808,0.56644875
588809,0.31738168
588810,0.24649373
588811,0.6748171
588812,0.29546684
588813,0.3543973
588814,0.23308581
588815,0.5896792
588816,0.36483064
588817,0.5144164
588818,0.49975777
588819,0.26509875
588820,0.20658188
588821,0.62191916
588822,0.30456838
588823,0.332798
588824,0.3593728
588825,0.14534782
588826,0.22040944
588827,0.65046763
588828,0.16181897
588829,0.46972695
588830,0.1354915
588831,0.5653684
588832,0.498317
588833,0.33299255
588834,0.22672847
588835,0.36606234
588836,0.3478853
588837,0.15118796
588838,0.22114095
588839,0.6176752
588840,0.32857317
588841,0.31316805
588842,0.5239172
588843,0.23399416
588844,0.2757712
588845,0.37859955
588846,0.37163448
588847,0.6194819
588848,0.24571519
588849,0.23482753
588850,0.19624689
588851,0.49249083
588852,0.47446778
588853,0.085927844
588854,0.3721867
588855,0.3194305
588856,0.45943826
588857,0.33221698
588858,0.3270532
588859,0.20031479
588860,0.3715514
588861,0.7375575
588862,0.27818823
588863,0.27457073
588864,0.3967792
588865,0.40997142
588866,0.35500616
588867,0.31787494
588868,0.22302021
588869,0.636021
588870,0.10535197
588871,0.72877526
588872,0.36285368
588873,0.3109984
588874,0.3188554
588875,0.63156915
588876,0.39413574
588877,0.40300366
588878,0.42500445
588879,0.3295082
588880,0.39501777
588881,0.23345757
588882,0.4243803
588883,0.47260702
588884,0.6914284
588885,0.38564944
588886,0.7599612
588887,0.62601745
588888,0.466669
588889,0.56786615
588890,0.35291228
588891,0.13415188
588892,0.38126433
588893,0.5563026
588894,0.4518296
588895,0.35667205
588896,0.36844882
588897,0.43422496
588898,0.108585924
588899,0.45472437
588900,0.46559662
588901,0.18088824
588902,0.2102161
588903,0.36710072
588904,0.13489087
588905,0.3738951
588906,0.05511731
588907,0.41153145
588908,0.28789592
588909,0.3228994
588910,0.34937465
588911,0.36936265
588912,0.08145639
588913,0.3458087
588914,0.63434154
588915,0.46141857
588916,0.30341512
588917,0.25516665
588918,0.4071088
588919,0.2960283
588920,0.15109442
588921,0.30307657
588922,0.42269954
588923,0.19192986
588924,0.44659254
588925,0.21526127
588926,0.38788158
588927,0.23745492
588928,0.4768533
588929,0.34308326
588930,0.33624575
588931,0.2886262
588932,0.5561538
588933,0.20609654
588934,0.5603828
588935,0.28239733
588936,0.2667948
588937,0.37702087
588938,0.63133955
588939,0.41675025
588940,0.55149984
588941,0.44331816
588942,0.18367736
588943,0.28230387
588944,0.49648315
588945,0.3160613
588946,0.3990491
588947,0.24940336
588948,0.16073288
588949,0.3983471
588950,0.27044937
588951,0.42040092
588952,0.4203667
588953,0.31227815
588954,0.45488167
588955,0.3880423
588956,0.21987969
588957,0.40701985
588958,0.26694363
588959,0.12766208
588960,0.19244248
588961,0.5338108
588962,0.2689645
588963,0.4115617
588964,0.36795375
588965,0.29411367
588966,0.3293006
588967,0.4177818
588968,0.13216706
588969,0.42535555
588970,0.18640135
588971,0.26367974
588972,0.4802814
588973,0.4536628
588974,0.26844305
588975,0.31063893
588976,0.26928657
588977,0.3694274
588978,0.26996374
588979,0.4168604
588980,0.5148669
588981,0.339625
588982,0.07715577
588983,0.49585965
588984,0.34120196
588985,0.48613006
588986,0.34750322
588987,0.24570869
588988,0.3250581
588989,0.45391122
588990,0.47836298
588991,0.1693702
588992,0.16474546
588993,0.34071654
588994,0.22497693
588995,0.287157
588996,0.12673391
588997,0.21320023
588998,0.30279002
588999,0.22593072
589000,0.55745554
589001,0.35551834
589002,0.7059441
589003,0.6099638
589004,0.19930583
589005,0.41084418
589006,0.49740046
589007,0.10183543
589008,0.1294701
589009,0.51442635
589010,0.48272216
589011,0.4421692
589012,0.35467672
589013,0.4720792
589014,0.27849236
589015,0.2058659
589016,0.44771856
589017,0.22726656
589018,0.2759484
589019,0.3724138
589020,0.17375745
589021,0.68839175
589022,0.05288303
589023,0.74252224
589024,0.08290285
589025,0.42126253
589026,0.13702343
589027,0.4498692
589028,0.17434351
589029,0.6331624
589030,0.47002447
589031,0.56400144
589032,0.5232699
589033,0.35044676
589034,0.19894809
589035,0.5292573
589036,0.5616664
589037,0.4741297
589038,0.5191916
589039,0.4483139
589040,0.29140753
589041,0.05037746
589042,0.37755617
589043,0.3227512
589044,0.6461195
589045,0.4658513
589046,0.3113695
589047,0.3051803
589048,0.42823336
589049,0.35731465
589050,0.28261524
589051,0.19391796
589052,0.23162976
589053,0.13426135
589054,0.34574056
589055,0.27394974
589056,0.27179655
589057,0.31885839
589058,0.49531734
589059,0.15079899
589060,0.5355979
589061,0.6341511
589062,0.4212234
589063,0.18621776
589064,0.37759787
589065,0.2745261
589066,0.4674041
589067,0.3483502
589068,0.38206467
589069,0.6007636
589070,0.45076567
589071,0.35344353
589072,0.23946464
589073,0.32299063
589074,0.36635154
589075,0.6016308
589076,0.34661752
589077,0.5714232
589078,0.4547003
589079,0.16879448
589080,0.24754912
589081,0.42380053
589082,0.3128127
589083,0.46364352
589084,0.44159743
589085,0.58143216
589086,0.23696764
589087,0.36662388
589088,0.13279448
589089,0.27839658
589090,0.22053702
589091,0.216046
589092,0.34118897
589093,0.6926122
589094,0.21777412
589095,0.44961149
589096,0.050601363
589097,0.4654504
589098,0.22442797
589099,0.8481208
589100,0.15622807
589101,0.4171561
589102,0.31606627
589103,0.22269662
589104,0.67515945
589105,0.49449894
589106,0.6498427
589107,0.0901272
589108,0.14054248
589109,0.34724984
589110,0.5694179
589111,0.47826073
589112,0.10713196
589113,0.1799543
589114,0.3028387
589115,0.24937367
589116,0.32772145
589117,0.22774291
589118,0.2779197
589119,0.28405455
589120,0.47366306
589121,0.08696601
589122,0.41813824
589123,0.37430862
589124,0.16427417
589125,0.40951532
589126,0.23678115
589127,0.22008678
589128,0.25330374
589129,0.17106843
589130,0.2928585
589131,0.31329542
589132,0.35492367
589133,0.1847445
589134,0.33807632
589135,0.10978897
589136,0.3794136
589137,0.52612054
589138,0.62511355
589139,0.27831918
589140,0.4564266
589141,0.183174
589142,0.5333364
589143,0.63085663
589144,0.124237984
589145,0.23460573
589146,0.043587923
589147,0.22306746
589148,0.2624067
589149,0.17064084
589150,0.20310144
589151,0.5168755
589152,0.13338862
589153,0.54340386
589154,0.55328923
589155,0.28039664
589156,0.49253005
589157,0.34976757
589158,0.47922802
589159,0.31276265
589160,0.53078216
589161,0.5588389
589162,0.32992136
589163,0.35557738
589164,0.41044265
589165,0.31341347
589166,0.41362268
589167,0.24269855
589168,0.18620816
589169,0.32407284
589170,0.43216327
589171,0.2851403
589172,0.13825108
589173,0.17158012
589174,0.6349987
589175,0.3952427
589176,0.3854488
589177,0.41374016
589178,0.3018176
589179,0.44792444
589180,0.5809871
589181,0.2654889
589182,0.43799052
589183,0.32360372
589184,0.52046525
589185,0.45482662
589186,0.2718816
589187,0.36473814
589188,0.16551216
589189,0.5426239
589190,0.11028591
589191,0.7287363
589192,0.4705699
589193,0.41260996
589194,0.09825578
589195,0.41867733
589196,0.5013955
589197,0.53460395
589198,0.35878858
589199,0.48497677
589200,0.24212468
589201,0.3248994
589202,0.29898256
589203,0.1581393
589204,0.21491899
589205,0.040241808
589206,0.36993524
589207,0.18538553
589208,0.40251964
589209,0.5743268
589210,0.44474292
589211,0.36705813
589212,0.22076167
589213,0.14681561
589214,0.4459164
589215,0.4990401
589216,0.5458442
589217,0.11520861
589218,0.3104707
589219,0.42589033
589220,0.25379422
589221,0.11252107
589222,0.39176923
589223,0.22053695
589224,0.40006256
589225,0.8044832
589226,0.6249211
589227,0.66171634
589228,0.15004195
589229,0.42730892
589230,0.1956051
589231,0.27470893
589232,0.070352346
589233,0.06483483
589234,0.41766176
589235,0.20201816
589236,0.44164267
589237,0.30628067
589238,0.5515042
589239,0.13815796
589240,0.4470243
589241,0.50060487
589242,0.28363976
589243,0.39153475
589244,0.40888274
589245,0.37410685
589246,0.6436276
589247,0.32308984
589248,0.28344765
589249,0.41038853
589250,0.24471572
589251,0.5556494
589252,0.32327458
589253,0.6146672
589254,0.37647948
589255,0.12946075
589256,0.33140695
589257,0.24423693
589258,0.86380136
589259,0.25859773
589260,0.6649555
589261,0.3501273
589262,0.28452337
589263,0.17578468
589264,0.2981426
589265,0.36384994
589266,0.41516745
589267,0.20611584
589268,0.42182168
589269,0.11216399
589270,0.41357374
589271,0.36330953
589272,0.38499072
589273,0.122694716
589274,0.28793156
589275,0.52476287
589276,0.17546618
589277,0.11933538
589278,0.17620428
589279,0.6454824
589280,0.06422663
589281,0.34743074
589282,0.14915039
589283,0.35319403
589284,0.38726398
589285,0.8860841
589286,0.1804851
589287,0.72288585
589288,0.42077512
589289,0.33224186
589290,0.3394734
589291,0.2208494
589292,0.20287988
589293,0.5650552
589294,0.5491208
589295,0.31017148
589296,0.75892603
589297,0.44133285
589298,0.32121012
589299,0.31489748
589300,0.467274
589301,0.37399602
589302,0.4924231
589303,0.765229
589304,0.5864376
589305,0.326779
589306,0.38574594
589307,0.3373219
589308,0.111917555
589309,0.15940122
589310,0.55699867
589311,0.32859626
589312,0.45943785
589313,0.46701318
589314,0.45652318
589315,0.24065086
589316,0.3707512
589317,0.31349784
589318,0.6030679
589319,0.68190676
589320,0.38283303
589321,0.1126845
589322,0.49819708
589323,0.8125204
589324,0.30404395
589325,0.43005282
589326,0.4251093
589327,0.6894988
589328,0.27197382
589329,0.49704495
589330,0.32681715
589331,0.396954
589332,0.21908161
589333,0.12212625
589334,0.55302346
589335,0.57573885
589336,0.46787786
589337,0.41475293
589338,0.4869582
589339,0.41139093
589340,0.68503976
589341,0.5277084
589342,0.3860418
589343,0.036677837
589344,0.54465914
589345,0.50764626
589346,0.4643493
589347,0.32516316
589348,0.4045695
589349,0.17551862
589350,0.24015948
589351,0.3202366
589352,0.36890373
589353,0.2687506
589354,0.41662338
589355,0.32232627
589356,0.5724245
589357,0.37307417
589358,0.473049
589359,0.10791473
589360,0.2678404
589361,0.13736539
589362,0.1881436
589363,0.33681694
589364,0.3682999
589365,0.36304587
589366,0.11336063
589367,0.70457876
589368,0.14084479
589369,0.27012834
589370,0.37252718
589371,0.45738736
589372,0.6638899
589373,0.32912877
589374,0.42079645
589375,0.14638586
589376,0.27964532
589377,0.5412397
589378,0.28006268
589379,0.123865694
589380,0.31630707
589381,0.21866603
589382,0.30009288
589383,0.50042695
589384,0.34017903
589385,0.34977144
589386,0.36238858
589387,0.37901586
589388,0.14669006
589389,0.72614026
589390,0.28948054
589391,0.17724082
589392,0.40559173
589393,0.18740806
589394,0.18500175
589395,0.49486977
589396,0.3125772
589397,0.050851077
589398,0.58122414
589399,0.34458753
589400,0.27453342
589401,0.3327367
589402,0.3646021
589403,0.3130341
589404,0.17582287
589405,0.25410116
589406,0.19415352
589407,0.4743316
589408,0.21973103
589409,0.3375116
589410,0.28042784
589411,0.112059206
589412,0.31423888
589413,0.119001165
589414,0.41275856
589415,0.32299
589416,0.4302079
589417,0.3506158
589418,0.14214629
589419,0.33247432
589420,0.30576873
589421,0.15630056
589422,0.47924292
589423,0.27188343
589424,0.27282727
589425,0.13828416
589426,0.11449243
589427,0.43782377
589428,0.3903168
589429,0.12080638
589430,0.3070744
589431,0.34069216
589432,0.24377963
589433,0.64825684
589434,0.24645452
589435,0.2559721
589436,0.2559241
589437,0.36205542
589438,0.13263637
589439,0.3459324
589440,0.37698942
589441,0.42666262
589442,0.30992705
589443,0.37226287
589444,0.5098825
589445,0.39191213
589446,0.55068195
589447,0.22386554
589448,0.26700848
589449,0.29557228
589450,0.41497883
589451,0.18113807
589452,0.2659864
589453,0.44645125
589454,0.18735145
589455,0.53248453
589456,0.14378045
589457,0.10927746
589458,0.48750263
589459,0.11052054
589460,0.3106071
589461,0.24947968
589462,0.21622056
589463,0.3128103
589464,0.2027596
589465,0.62477505
589466,0.38930386
589467,0.19364014
589468,0.30248088
